學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
13	國立中正大學	5331067	物理學系	D 日	B 學士	195	19	43	10 嘉義縣	1 一般
13	國立中正大學	5399078	跨領域科學國際博士學位學程	D 日	D 博士	1	5	0	10 嘉義縣	1 一般
13	國立中正大學	5411049	數學系數學科學博士班	D 日	D 博士	1	0	0	10 嘉義縣	1 一般
13	國立中正大學	5411049	數學系	D 日	M 碩士	72	0	24	10 嘉義縣	1 一般
13	國立中正大學	5411049	數學系	D 日	B 學士	171	19	37	10 嘉義縣	1 一般
13	國立中正大學	6131053	資訊管理學系	D 日	D 博士	20	0	4	10 嘉義縣	1 一般
13	國立中正大學	6131053	資訊管理學系	D 日	M 碩士	111	0	40	10 嘉義縣	1 一般
13	國立中正大學	6131053	資訊管理學系	N 職	M 碩士	78	0	13	10 嘉義縣	1 一般
13	國立中正大學	6131053	資訊管理學系	D 日	B 學士	209	14	49	10 嘉義縣	1 一般
13	國立中正大學	6131055	資訊工程學系	D 日	D 博士	24	0	3	10 嘉義縣	1 一般
13	國立中正大學	6131055	資訊工程學系	D 日	M 碩士	273	0	119	10 嘉義縣	1 一般
13	國立中正大學	6131055	資訊工程學系	N 職	M 碩士	74	0	14	10 嘉義縣	1 一般
13	國立中正大學	6131055	資訊工程學系	D 日	B 學士	403	26	88	10 嘉義縣	1 一般
13	國立中正大學	7111061	化學工程學系	D 日	D 博士	5	0	0	10 嘉義縣	1 一般
13	國立中正大學	7111061	化學工程學系	D 日	M 碩士	105	0	49	10 嘉義縣	1 一般
13	國立中正大學	7111061	化學工程學系	D 日	B 學士	187	13	49	10 嘉義縣	1 一般
13	國立中正大學	7141054	電機工程學系	D 日	D 博士	19	0	5	10 嘉義縣	1 一般
13	國立中正大學	7141054	電機工程學系	D 日	M 碩士	293	0	139	10 嘉義縣	1 一般
13	國立中正大學	7141054	電機工程學系	D 日	B 學士	325	20	73	10 嘉義縣	1 一般
13	國立中正大學	7141056	通訊工程學系	D 日	D 博士	3	0	1	10 嘉義縣	1 一般
13	國立中正大學	7141056	通訊工程學系	D 日	M 碩士	106	0	61	10 嘉義縣	1 一般
13	國立中正大學	7141056	通訊工程學系	D 日	B 學士	189	15	37	10 嘉義縣	1 一般
13	國立中正大學	7151058	機械工程學系	D 日	D 博士	35	0	2	10 嘉義縣	1 一般
13	國立中正大學	7151058	機械工程學系	D 日	M 碩士	230	0	89	10 嘉義縣	1 一般
13	國立中正大學	7151058	機械工程學系	D 日	B 學士	371	25	84	10 嘉義縣	1 一般
13	國立中正大學	7151071	前瞻製造系統博士學位學程	D 日	D 博士	3	0	0	10 嘉義縣	1 一般
13	國立中正大學	7151071	前瞻製造系統碩士學位學程	D 日	M 碩士	6	0	7	10 嘉義縣	1 一般
13	國立中正大學	7199076	環境智能及智慧系統博士學位學程	D 日	D 博士	1	0	0	10 嘉義縣	1 一般
13	國立中正大學	9231063	社會福利學系	D 日	D 博士	23	0	3	10 嘉義縣	1 一般
13	國立中正大學	9231063	社會福利學系	D 日	M 碩士	56	0	9	10 嘉義縣	1 一般
13	國立中正大學	9231063	社會福利學系	D 日	B 學士	197	15	40	10 嘉義縣	1 一般
13	國立中正大學	10141064	運動競技學系運動與休閒教育碩士班	D 日	M 碩士	46	0	8	10 嘉義縣	1 一般
13	國立中正大學	10141064	運動競技學系	D 日	B 學士	109	13	21	10 嘉義縣	1 一般
13	國立中正大學	99999Z01	通識及共同科目	D 日		0	7	0	10 嘉義縣	1 一般
13	國立中正大學	99999Z03	軍訓教官	D 日		0	2	0	10 嘉義縣	1 一般
13	國立中正大學	99999Z05	師資培育中心	D 日		0	6	0	10 嘉義縣	1 一般
13	國立中正大學	99999Z08	語言中心	D 日		0	6	0	10 嘉義縣	1 一般
13	國立中正大學	99999Z99	其他(包括行政助教)	D 日		0	2	0	10 嘉義縣	1 一般
14	國立高雄師範大學	1111001	教育學系	D 日	D 博士	92	0	7	50 高雄市	1 一般
14	國立高雄師範大學	1111001	教育學系	D 日	M 碩士	53	0	11	50 高雄市	1 一般
14	國立高雄師範大學	1111001	教育學系生命教育碩士在職專班	N 職	M 碩士	127	0	34	50 高雄市	1 一般
14	國立高雄師範大學	1111001	教育學系	D 日	B 學士	155	15	26	50 高雄市	1 一般
14	國立高雄師範大學	1111059	運動與健康現役軍人營區碩士在職專班	N 職	M 碩士	6	0	2	50 高雄市	1 一般
14	國立高雄師範大學	1112009	成人教育研究所	D 日	D 博士	60	0	7	50 高雄市	1 一般
14	國立高雄師範大學	1112009	成人教育研究所	D 日	M 碩士	57	8	6	50 高雄市	1 一般
14	國立高雄師範大學	1112009	成人教育研究所(文教事業經營)	N 職	M 碩士	63	0	27	50 高雄市	1 一般
14	國立高雄師範大學	1113010	特殊教育學系特殊教育博士班	D 日	D 博士	31	0	0	50 高雄市	1 一般
14	國立高雄師範大學	1113010	特殊教育學系特殊教育碩士班	D 日	M 碩士	85	0	14	50 高雄市	1 一般
14	國立高雄師範大學	1113010	特殊教育學系特殊教育教學碩士班	N 職	M 碩士	22	0	2	50 高雄市	1 一般
14	國立高雄師範大學	1113010	特殊教育學系	D 日	B 學士	165	10	35	50 高雄市	1 一般
14	國立高雄師範大學	1114054	高階教育經營與行政管理馬來西亞境外碩士在職專班	N 職	M 碩士	29	0	0	50 高雄市	1 一般
14	國立高雄師範大學	1141003	工業科技教育學系	D 日	D 博士	37	0	7	50 高雄市	1 一般
14	國立高雄師範大學	1141003	工業科技教育學系	D 日	M 碩士	42	0	14	50 高雄市	1 一般
14	國立高雄師範大學	1141003	工業科技教育學系	N 職	M 碩士	132	0	28	50 高雄市	1 一般
14	國立高雄師範大學	1141003	工業科技教育學系	D 日	B 學士	159	11	23	50 高雄市	1 一般
14	國立高雄師範大學	1141005	體育學系	D 日	M 碩士	55	0	13	50 高雄市	1 一般
14	國立高雄師範大學	1141005	體育學系體育教學碩士班(夜間班)	N 職	M 碩士	89	0	13	50 高雄市	1 一般
14	國立高雄師範大學	1141005	體育學系	D 日	B 學士	201	10	58	50 高雄市	1 一般
14	國立高雄師範大學	1141006	科學教育暨環境教育研究所科學教育博士班	D 日	D 博士	54	0	5	50 高雄市	1 一般
14	國立高雄師範大學	1141006	科學教育暨環境教育研究所	D 日	M 碩士	57	7	11	50 高雄市	1 一般
14	國立高雄師範大學	1141006	科學教育暨環境教育研究所科學教育教學碩士班	N 職	M 碩士	49	0	0	50 高雄市	1 一般
14	國立高雄師範大學	1199011	性別教育博士學位學程	D 日	D 博士	24	0	1	50 高雄市	1 一般
14	國立高雄師範大學	1199011	性別教育研究所	D 日	M 碩士	60	9	10	50 高雄市	1 一般
14	國立高雄師範大學	2112022	視覺設計學系	D 日	M 碩士	68	0	10	50 高雄市	1 一般
14	國立高雄師範大學	2112022	視覺設計學系視覺設計碩士在職專班(夜間班)	N 職	M 碩士	62	0	10	50 高雄市	1 一般
14	國立高雄師範大學	2112022	視覺設計學系	D 日	B 學士	175	9	42	50 高雄市	1 一般
14	國立高雄師範大學	2123024	工業設計學系	D 日	M 碩士	29	0	5	50 高雄市	1 一般
14	國立高雄師範大學	2123024	工業設計學系	D 日	B 學士	133	9	30	50 高雄市	1 一般
14	國立高雄師範大學	2131012	美術學系	D 日	M 碩士	87	0	28	50 高雄市	1 一般
14	國立高雄師範大學	2131012	美術學系	N 職	M 碩士	81	0	27	50 高雄市	1 一般
14	國立高雄師範大學	2131012	美術學系	D 日	B 學士	174	11	47	50 高雄市	1 一般
14	國立高雄師範大學	2141055	藝術產業學士原住民專班	D 日	B 學士	104	2	14	50 高雄市	1 一般
14	國立高雄師範大學	2151013	音樂學系	D 日	M 碩士	39	0	17	50 高雄市	1 一般
14	國立高雄師範大學	2151013	音樂學系	N 職	M 碩士	32	0	0	50 高雄市	1 一般
14	國立高雄師範大學	2151013	音樂學系	D 日	B 學士	113	9	28	50 高雄市	1 一般
14	國立高雄師範大學	2191014	跨領域藝術研究所	D 日	M 碩士	59	3	9	50 高雄市	1 一般
14	國立高雄師範大學	2191047	表演藝術碩士學位學程	N 職	M 碩士	61	2	15	50 高雄市	1 一般
14	國立高雄師範大學	2199025	文化創意設計碩士學位學程在職專班	N 職	M 碩士	54	2	15	50 高雄市	1 一般
14	國立高雄師範大學	2299020	經學研究所	D 日	M 碩士	46	7	7	50 高雄市	1 一般
14	國立高雄師範大學	2299020	經學研究所經學碩士在職專班	N 職	M 碩士	11	0	4	50 高雄市	1 一般
14	國立高雄師範大學	2311021	英語學系	D 日	D 博士	26	0	8	50 高雄市	1 一般
14	國立高雄師範大學	2311021	英語學系	D 日	M 碩士	76	0	5	50 高雄市	1 一般
14	國立高雄師範大學	2311021	英語學系英語教學碩士班(暑期班)	N 職	M 碩士	94	0	9	50 高雄市	1 一般
14	國立高雄師範大學	2311021	英語學系	D 日	B 學士	336	11	79	50 高雄市	1 一般
14	國立高雄師範大學	2313002	華語文教學博士學位學程	D 日	D 博士	6	0	0	50 高雄市	1 一般
14	國立高雄師範大學	2313002	華語文教學研究所	D 日	M 碩士	81	9	9	50 高雄市	1 一般
14	國立高雄師範大學	2321015	臺灣歷史文化及語言研究所	D 日	M 碩士	71	7	11	50 高雄市	1 一般
14	國立高雄師範大學	2321015	臺灣歷史文化及語言研究所臺灣研究碩士學位在職進修專班	N 職	M 碩士	42	0	5	50 高雄市	1 一般
14	國立高雄師範大學	2321057	語言與文化學士原住民專班	D 日	B 學士	71	2	0	50 高雄市	1 一般
14	國立高雄師範大學	2322019	國文學系	D 日	D 博士	56	0	7	50 高雄市	1 一般
14	國立高雄師範大學	2322019	國文學系	D 日	M 碩士	63	0	4	50 高雄市	1 一般
14	國立高雄師範大學	2322019	國文學系中國文學教學碩士班(暑期班)	N 職	M 碩士	159	0	21	50 高雄市	1 一般
14	國立高雄師範大學	2322019	國文學系	D 日	B 學士	347	13	82	50 高雄市	1 一般
14	國立高雄師範大學	3131026	諮商心理與復健諮商研究所諮商心理博士班	D 日	D 博士	34	0	2	50 高雄市	1 一般
14	國立高雄師範大學	3131026	諮商心理與復健諮商研究所	D 日	M 碩士	119	7	24	50 高雄市	1 一般
14	國立高雄師範大學	3142030	地理學系	D 日	D 博士	32	0	4	50 高雄市	1 一般
14	國立高雄師範大學	3142030	地理學系	D 日	M 碩士	15	0	8	50 高雄市	1 一般
14	國立高雄師範大學	3142030	地理學系地理教學碩士班(暑週班)	N 職	M 碩士	17	0	4	50 高雄市	1 一般
14	國立高雄師範大學	3142030	地理學系	D 日	B 學士	165	11	32	50 高雄市	1 一般
14	國立高雄師範大學	3143031	客家文化研究所	D 日	M 碩士	37	5	7	50 高雄市	1 一般
14	國立高雄師範大學	3143052	東南亞學碩士在職學位學程	N 職	M 碩士	71	2	10	50 高雄市	1 一般
14	國立高雄師範大學	4131032	事業經營學系	D 日	M 碩士	24	0	10	50 高雄市	1 一般
14	國立高雄師範大學	4131032	事業經營學系	N 職	M 碩士	73	0	31	50 高雄市	1 一般
14	國立高雄師範大學	4131032	事業經營學系	D 日	B 學士	139	9	31	50 高雄市	1 一般
14	國立高雄師範大學	4131058	創新領導與管理現役軍人營區碩士在職專班	N 職	M 碩士	4	0	8	50 高雄市	1 一般
14	國立高雄師範大學	4131061	環境與創意產業碩士在職學位學程	N 職	M 碩士	22	0	0	50 高雄市	1 一般
14	國立高雄師範大學	4199033	人力與知識管理研究所	D 日	M 碩士	30	7	10	50 高雄市	1 一般
14	國立高雄師範大學	4199033	人力與知識管理研究所人力與知識管理碩士在職專班(夜間班)	N 職	M 碩士	64	0	26	50 高雄市	1 一般
14	國立高雄師範大學	5121034	生物科技系	D 日	M 碩士	47	0	9	50 高雄市	1 一般
14	國立高雄師範大學	5121034	生物科技系	D 日	B 學士	160	9	33	50 高雄市	1 一般
14	國立高雄師範大學	5311036	化學系	D 日	M 碩士	21	0	2	50 高雄市	1 一般
14	國立高雄師範大學	5311036	化學系	N 職	M 碩士	2	0	1	50 高雄市	1 一般
14	國立高雄師範大學	5311036	化學系	D 日	B 學士	148	9	34	50 高雄市	1 一般
14	國立高雄師範大學	5331037	物理學系	D 日	D 博士	6	0	2	50 高雄市	1 一般
14	國立高雄師範大學	5331037	物理學系	D 日	M 碩士	13	0	7	50 高雄市	1 一般
14	國立高雄師範大學	5331037	物理學系	N 職	M 碩士	4	0	0	50 高雄市	1 一般
14	國立高雄師範大學	5331037	物理學系	D 日	B 學士	148	13	31	50 高雄市	1 一般
14	國立高雄師範大學	5411038	數學系	D 日	M 碩士	35	0	16	50 高雄市	1 一般
14	國立高雄師範大學	5411038	數學系數學教學碩士班(夜間班)	N 職	M 碩士	32	0	14	50 高雄市	1 一般
14	國立高雄師範大學	5411038	數學系	D 日	B 學士	302	14	69	50 高雄市	1 一般
14	國立高雄師範大學	6132039	軟體工程與管理學系	D 日	M 碩士	34	0	9	50 高雄市	1 一般
14	國立高雄師範大學	6132039	軟體工程與管理學系資訊科技碩士在職專班	N 職	M 碩士	52	0	2	50 高雄市	1 一般
14	國立高雄師範大學	6132039	軟體工程與管理學系	D 日	B 學士	119	9	27	50 高雄市	1 一般
14	國立高雄師範大學	7141041	電子工程學系	D 日	M 碩士	23	0	9	50 高雄市	1 一般
14	國立高雄師範大學	7141041	電子工程學系	D 日	B 學士	171	9	43	50 高雄市	1 一般
14	國立高雄師範大學	7141044	工程國際碩士學位學程	D 日		0	1	0	50 高雄市	1 一般
14	國立高雄師範大學	7141060	電機工程學系	D 日	M 碩士	16	0	1	50 高雄市	1 一般
14	國立高雄師範大學	7141060	電機工程學系	D 日	B 學士	172	9	40	50 高雄市	1 一般
14	國立高雄師範大學	10141056	運動競技與產業學士原住民專班	D 日	B 學士	136	2	0	50 高雄市	1 一般
14	國立高雄師範大學	99999Z01	通識及共同科目	D 日		0	2	0	50 高雄市	1 一般
15	國立彰化師範大學	1111002	教育研究所	D 日	D 博士	32	0	1	07 彰化縣	1 一般
15	國立彰化師範大學	1111002	教育研究所	D 日	M 碩士	71	9	13	07 彰化縣	1 一般
15	國立彰化師範大學	1111002	教育研究所教育創新與人力發展碩士在職專班	N 職	M 碩士	121	0	30	07 彰化縣	1 一般
15	國立彰化師範大學	1113012	特殊教育學系	D 日	D 博士	23	0	5	07 彰化縣	1 一般
15	國立彰化師範大學	1113012	特殊教育學系	D 日	M 碩士	65	0	11	07 彰化縣	1 一般
15	國立彰化師範大學	1113012	特殊教育學系特殊教育碩士在職專班	N 職	M 碩士	90	0	13	07 彰化縣	1 一般
15	國立彰化師範大學	1113012	特殊教育學系	D 日	B 學士	286	15	70	07 彰化縣	1 一般
15	國立彰化師範大學	1118007	工業教育與技術學系	D 日	D 博士	116	0	11	07 彰化縣	1 一般
15	國立彰化師範大學	1118007	工業教育與技術學系	D 日	M 碩士	107	0	48	07 彰化縣	1 一般
15	國立彰化師範大學	1118007	工業教育與技術學系技能指導專家教師教學碩士學位班	N 職	M 碩士	143	0	65	07 彰化縣	1 一般
15	國立彰化師範大學	1131004	科學教育研究所	D 日	D 博士	28	0	2	07 彰化縣	1 一般
15	國立彰化師範大學	1131004	科學教育研究所	D 日	M 碩士	21	7	7	07 彰化縣	1 一般
15	國立彰化師範大學	1131004	科學教育研究所數理創意教學及科普推廣碩士在職專班	N 職	M 碩士	2	0	1	07 彰化縣	1 一般
15	國立彰化師範大學	1131006	公共事務與公民教育學系	D 日	M 碩士	39	0	6	07 彰化縣	1 一般
15	國立彰化師範大學	1131006	公共事務與公民教育學系	D 日	B 學士	137	9	28	07 彰化縣	1 一般
15	國立彰化師範大學	1141007	工業教育與技術學系	D 日	B 學士	334	20	74	07 彰化縣	1 一般
15	國立彰化師範大學	1141011	運動學系	D 日	B 學士	260	12	64	07 彰化縣	1 一般
15	國立彰化師範大學	2131017	美術學系	D 日	M 碩士	64	0	17	07 彰化縣	1 一般
15	國立彰化師範大學	2131017	美術學系藝術教育教學碩士學位班	N 職	M 碩士	9	0	2	07 彰化縣	1 一般
15	國立彰化師範大學	2131017	美術學系	D 日	B 學士	164	13	50	07 彰化縣	1 一般
15	國立彰化師範大學	2221023	歷史學研究所	D 日	M 碩士	25	7	4	07 彰化縣	1 一般
15	國立彰化師範大學	2311020	英語學系	D 日	D 博士	13	0	2	07 彰化縣	1 一般
15	國立彰化師範大學	2311020	英語學系	D 日	M 碩士	44	0	12	07 彰化縣	1 一般
15	國立彰化師範大學	2311020	英語學系應用英語碩士在職專班	N 職	M 碩士	60	0	10	07 彰化縣	1 一般
15	國立彰化師範大學	2311020	英語學系	D 日	B 學士	231	14	60	07 彰化縣	1 一般
15	國立彰化師範大學	2311021	兒童英語研究所	D 日	M 碩士	42	5	6	07 彰化縣	1 一般
15	國立彰化師範大學	2312022	翻譯研究所	D 日	M 碩士	48	4	12	07 彰化縣	1 一般
15	國立彰化師範大學	2321018	台灣文學研究所	D 日	M 碩士	29	6	4	07 彰化縣	1 一般
15	國立彰化師範大學	2321018	台灣文學研究所台灣文學教學碩士學位班	N 職	M 碩士	1	0	0	07 彰化縣	1 一般
15	國立彰化師範大學	2322019	國文學系	D 日	D 博士	35	0	5	07 彰化縣	1 一般
15	國立彰化師範大學	2322019	國文學系	D 日	M 碩士	31	0	7	07 彰化縣	1 一般
15	國立彰化師範大學	2322019	國文學系國語文教學碩士在職專班	N 職	M 碩士	62	0	11	07 彰化縣	1 一般
15	國立彰化師範大學	2322019	國文學系	D 日	B 學士	341	14	72	07 彰化縣	1 一般
15	國立彰化師範大學	3131025	輔導與諮商學系	D 日	D 博士	48	0	3	07 彰化縣	1 一般
15	國立彰化師範大學	3131025	輔導與諮商學系	D 日	M 碩士	154	0	31	07 彰化縣	1 一般
15	國立彰化師範大學	3131025	輔導與諮商學系心理健康與諮詢碩士在職專班	N 職	M 碩士	153	0	24	07 彰化縣	1 一般
15	國立彰化師範大學	3131025	輔導與諮商學系	D 日	B 學士	338	22	85	07 彰化縣	1 一般
15	國立彰化師範大學	3131055	復健諮商研究所	D 日	M 碩士	52	5	7	07 彰化縣	1 一般
15	國立彰化師範大學	3142027	地理學系地理暨環境資源博士班	D 日	D 博士	10	0	1	07 彰化縣	1 一般
15	國立彰化師範大學	3142027	地理學系	D 日	M 碩士	21	0	9	07 彰化縣	1 一般
15	國立彰化師範大學	3142027	地理學系地理教學碩士學位班	N 職	M 碩士	2	0	0	07 彰化縣	1 一般
15	國立彰化師範大學	3142027	地理學系	D 日	B 學士	171	11	42	07 彰化縣	1 一般
15	國立彰化師範大學	4111028	會計學系	D 日	M 碩士	92	0	38	07 彰化縣	1 一般
15	國立彰化師範大學	4111028	會計學系企業高階管理碩士在職專班	N 職	M 碩士	117	0	41	07 彰化縣	1 一般
15	國立彰化師範大學	4111028	會計學系	D 日	B 學士	328	18	86	07 彰化縣	1 一般
15	國立彰化師範大學	4121031	財務金融技術學系	D 日	D 博士	80	0	6	07 彰化縣	1 一般
15	國立彰化師範大學	4121031	財務金融技術學系	D 日	M 碩士	57	0	26	07 彰化縣	1 一般
15	國立彰化師範大學	4121031	財務金融技術學系	D 日	B 學士	153	15	42	07 彰化縣	1 一般
15	國立彰化師範大學	4131029	企業管理學系	D 日	M 碩士	94	0	38	07 彰化縣	1 一般
15	國立彰化師範大學	4131029	企業管理學系國際企業經營管理碩士在職專班	N 職	M 碩士	127	0	55	07 彰化縣	1 一般
15	國立彰化師範大學	4131029	企業管理學系	D 日	B 學士	204	12	47	07 彰化縣	1 一般
15	國立彰化師範大學	4131031	財務金融技術學系行政管理碩士在職專班	N 職	M 碩士	101	0	53	07 彰化縣	1 一般
15	國立彰化師範大學	4131033	人力資源管理研究所	D 日	D 博士	26	0	2	07 彰化縣	1 一般
15	國立彰化師範大學	4131033	人力資源管理研究所	D 日	M 碩士	66	8	29	07 彰化縣	1 一般
15	國立彰化師範大學	4131033	人力資源管理研究所	N 職	M 碩士	82	0	24	07 彰化縣	1 一般
15	國立彰化師範大學	4131046	光電科技研究所科技應用與管理碩士在職專班	N 職	M 碩士	20	0	0	07 彰化縣	1 一般
15	國立彰化師範大學	4134006	公共事務與公民教育學系公共事務與公民教育碩士在職專班	N 職	M 碩士	58	0	14	07 彰化縣	1 一般
15	國立彰化師範大學	5111034	生物學系	D 日	M 碩士	62	0	15	07 彰化縣	1 一般
15	國立彰化師範大學	5111034	生物學系	D 日	B 學士	174	15	40	07 彰化縣	1 一般
15	國立彰化師範大學	5311035	化學系	D 日	M 碩士	31	0	19	07 彰化縣	1 一般
15	國立彰化師範大學	5311035	化學系	D 日	B 學士	212	12	54	07 彰化縣	1 一般
15	國立彰化師範大學	5331037	物理學系	D 日	D 博士	21	0	0	07 彰化縣	1 一般
15	國立彰化師範大學	5331037	物理學系	D 日	M 碩士	24	0	14	07 彰化縣	1 一般
15	國立彰化師範大學	5331037	物理學系	D 日	B 學士	322	19	64	07 彰化縣	1 一般
15	國立彰化師範大學	5411038	數學系	D 日	D 博士	10	0	0	07 彰化縣	1 一般
15	國立彰化師範大學	5411038	數學系	D 日	M 碩士	19	0	8	07 彰化縣	1 一般
15	國立彰化師範大學	5411038	數學系	D 日	B 學士	311	19	57	07 彰化縣	1 一般
15	國立彰化師範大學	5421039	統計資訊研究所	D 日	M 碩士	18	5	8	07 彰化縣	1 一般
15	國立彰化師範大學	6131040	資訊管理學系	D 日	M 碩士	83	0	22	07 彰化縣	1 一般
15	國立彰化師範大學	6131040	資訊管理學系創新與管理碩士在職專班	N 職	M 碩士	47	0	32	07 彰化縣	1 一般
15	國立彰化師範大學	6131040	資訊管理學系	D 日	B 學士	204	11	47	07 彰化縣	1 一般
15	國立彰化師範大學	6131050	資訊工程學系	D 日	M 碩士	42	0	16	07 彰化縣	1 一般
15	國立彰化師範大學	6131050	資訊工程學系資訊科技應用教學碩士學位班	N 職	M 碩士	1	0	0	07 彰化縣	1 一般
15	國立彰化師範大學	6131050	資訊工程學系	D 日	B 學士	207	13	41	07 彰化縣	1 一般
15	國立彰化師範大學	7141042	電機工程學系	D 日	D 博士	31	0	0	07 彰化縣	1 一般
15	國立彰化師範大學	7141042	電機工程學系	D 日	M 碩士	48	0	15	07 彰化縣	1 一般
15	國立彰化師範大學	7141042	電機工程學系	N 職	M 碩士	48	0	17	07 彰化縣	1 一般
15	國立彰化師範大學	7141042	電機工程學系	D 日	B 學士	182	12	39	07 彰化縣	1 一般
15	國立彰化師範大學	7141043	電子工程學系	D 日	M 碩士	39	0	12	07 彰化縣	1 一般
15	國立彰化師範大學	7141043	電子工程學系	D 日	B 學士	187	9	46	07 彰化縣	1 一般
15	國立彰化師範大學	7141046	光電科技研究所	D 日	D 博士	16	0	6	07 彰化縣	1 一般
15	國立彰化師範大學	7141046	光電科技研究所	D 日	M 碩士	18	7	15	07 彰化縣	1 一般
15	國立彰化師範大學	7141051	電信工程學研究所	D 日	M 碩士	6	5	7	07 彰化縣	1 一般
15	國立彰化師範大學	7151054	機電工程學系	D 日	D 博士	17	0	3	07 彰化縣	1 一般
15	國立彰化師範大學	7151054	機電工程學系	D 日	M 碩士	48	0	26	07 彰化縣	1 一般
15	國立彰化師範大學	7151054	機電工程學系	N 職	M 碩士	67	0	22	07 彰化縣	1 一般
15	國立彰化師範大學	7151054	機電工程學系	D 日	B 學士	196	11	50	07 彰化縣	1 一般
15	國立彰化師範大學	7161053	車輛科技研究所	D 日	M 碩士	27	5	9	07 彰化縣	1 一般
15	國立彰化師範大學	10141011	運動學系應用運動科學碩士班	D 日	M 碩士	36	0	3	07 彰化縣	1 一般
15	國立彰化師範大學	10152011	運動學系運動與健康休閒碩士在職專班	N 職	M 碩士	45	0	11	07 彰化縣	1 一般
15	國立彰化師範大學	10152058	運動健康研究所	D 日	M 碩士	32	5	9	07 彰化縣	1 一般
15	國立彰化師範大學	99999Z01	通識及共同科目	D 日		0	1	0	07 彰化縣	1 一般
15	國立彰化師範大學	99999Z03	軍訓教官	D 日		0	1	0	07 彰化縣	1 一般
15	國立彰化師範大學	99999Z05	師資培育中心	D 日		0	6	0	07 彰化縣	1 一般
17	國立臺北大學	2221005	歷史學系	D 日	M 碩士	27	0	3	01 新北市	1 一般
17	國立臺北大學	2221005	歷史學系	D 日	B 學士	200	14	36	01 新北市	1 一般
17	國立臺北大學	2299008	民俗藝術與文化資產研究所	D 日	M 碩士	35	4	9	01 新北市	1 一般
17	國立臺北大學	2311004	應用外語學系	D 日	B 學士	228	11	52	01 新北市	1 一般
17	國立臺北大學	2322002	中國文學系	D 日	M 碩士	35	0	6	01 新北市	1 一般
17	國立臺北大學	2322002	中國文學系	D 日	B 學士	197	17	36	01 新北市	1 一般
17	國立臺北大學	3111009	經濟學系	D 日	D 博士	2	0	0	01 新北市	1 一般
17	國立臺北大學	3111009	經濟學系	D 日	M 碩士	58	0	23	01 新北市	1 一般
17	國立臺北大學	3111009	經濟學系	D 日	B 學士	500	31	108	01 新北市	1 一般
17	國立臺北大學	3111009	經濟學系	P 進	B 學士	184	0	35	01 新北市	1 一般
17	國立臺北大學	3141011	社會學系	D 日	M 碩士	30	0	2	01 新北市	1 一般
17	國立臺北大學	3141011	社會學系	N 職	M 碩士	77	0	7	01 新北市	1 一般
17	國立臺北大學	3141011	社會學系	D 日	B 學士	217	15	39	01 新北市	1 一般
17	國立臺北大學	3199016	犯罪學研究所	D 日	M 碩士	46	8	13	01 新北市	1 一般
17	國立臺北大學	3199016	犯罪學研究所	N 職	M 碩士	55	0	13	01 新北市	1 一般
17	國立臺北大學	4111017	會計學系	D 日	D 博士	11	0	0	01 新北市	1 一般
17	國立臺北大學	4111017	會計學系	D 日	M 碩士	35	0	18	01 新北市	1 一般
17	國立臺北大學	4111017	會計學系	N 職	M 碩士	40	0	19	01 新北市	1 一般
17	國立臺北大學	4111017	會計學系	D 日	B 學士	531	20	128	01 新北市	1 一般
17	國立臺北大學	4121020	財務金融英語碩士學位學程	D 日	M 碩士	27	0	5	01 新北市	1 一般
17	國立臺北大學	4121021	商學院國際財務金融現役軍人營區碩士在職專班	N 職	M 碩士	103	2	37	01 新北市	1 一般
17	國立臺北大學	4121022	金融與合作經營學系	D 日	M 碩士	32	0	16	01 新北市	1 一般
17	國立臺北大學	4121022	金融與合作經營學系	D 日	B 學士	266	11	49	01 新北市	1 一般
17	國立臺北大學	4121022	金融與合作經營學系	P 進	B 學士	187	0	38	01 新北市	1 一般
17	國立臺北大學	4122023	財政學系	D 日	M 碩士	29	0	15	01 新北市	1 一般
17	國立臺北大學	4122023	財政學系	D 日	B 學士	288	16	74	01 新北市	1 一般
17	國立臺北大學	4122023	財政學系	P 進	B 學士	207	0	43	01 新北市	1 一般
17	國立臺北大學	4131018	企業管理學系	D 日	D 博士	75	0	13	01 新北市	1 一般
17	國立臺北大學	4131018	企業管理學系	D 日	M 碩士	213	0	91	01 新北市	1 一般
17	國立臺北大學	4131018	企業管理學系	N 職	M 碩士	137	0	54	01 新北市	1 一般
17	國立臺北大學	4131018	企業管理學系	D 日	B 學士	516	33	119	01 新北市	1 一般
17	國立臺北大學	4131018	企業管理學系	P 進	B 學士	326	0	64	01 新北市	1 一般
17	國立臺北大學	4131019	國際企業研究所	D 日	M 碩士	26	5	14	01 新北市	1 一般
17	國立臺北大學	4134013	公共行政暨政策學系	D 日	D 博士	14	0	3	01 新北市	1 一般
17	國立臺北大學	4134013	公共行政暨政策學系	D 日	M 碩士	105	0	25	01 新北市	1 一般
17	國立臺北大學	4134013	公共行政暨政策學系	N 職	M 碩士	101	0	13	01 新北市	1 一般
17	國立臺北大學	4134013	公共行政暨政策學系	D 日	B 學士	473	25	126	01 新北市	1 一般
17	國立臺北大學	4134013	公共行政暨政策學系	P 進	B 學士	378	0	74	01 新北市	1 一般
